,review,Complain Label,Emotion,Sentiment,Severity
125,best 4gb ram phone . pros.. battery stays day full recharge.. (usage : medium) new sensors motion gestures.. viewing angles nice. camera - decent cons: slightly thicker nd weigher..after two days noticeable... verdict: go it..,1,sadness,negative,disapproval
126,फोन बजट हिसाब ठीक बट भारी मोटा . मोबाइल ठीक-ठाक बगैर बजनी आमतौर मोबाइल उनसे काफी मोटा,1,sadness,negative,disapproval
127,"value money mobile . using month .... good product price samsung selling. says made india. really like battery backup lasting 30 hours moderate uses. like ( youtube , calling hotspot uses) cons : - bulking feels heavy pocket finger print scanner mark .. times unable unlock .",1,sadness,negative,disapproval
128,camera quality low - night light poor . camera quality low - night light poor,1,sadness,negative,disapproval
129,quality versus price . product good price working fine far mu samsung 8 mobile phone. means assessing technical parameters speed etc. life would known later,0,joy,positive,non-complaint
130,"worst delivery ecom product good. . product good, give 4 star, due facing bad delivery experience reduce one star that. ecom delivery guy said cover area, mean seriously accepting area pin code. really bad experience.",1,sadness,negative,disapproval
131,worth price . good product price.samsung wonderful company gave sd adapter micro sd along sd card anyone use sd card smart phones camera.finally say wonderful value money product.,0,joy,positive,non-complaint
132,good performance display average camera . previous phone redmi note 7 pro better camera phone . front camera quality poor day day performance display quality good.,1,sadness,positive,disapproval
133,தயாரிப்பு எஸ்டி கார்டு நன்றாக தயாரிப்பில் எழுதப்பட்ட 3232 ஜிபி சேமிப்பு உங்களுக்கு 32 ஜிபி எஸ்டி கார்டு வேண்டுமானால் இதைப் பயன்படுத்தவும் இதைப் பயன்படுத்தும் நீங்கள் ஈர்க்கலாம்grinningfacewithsmilingeyes,0,sadness,positive,non-complaint
134,कीमत ठीक है। हालांकि भारी।  डिवाइस वजन ज्यादा है। हल्का 200 ग्राम कम चाहिए,1,sadness,negative,disapproval
135,"love always great phone good features, happy love amazon . camera qulaity 2k fingerprint readear also read wet fingers,go must buy,i love product ,soon buy another one samsung amazon best shopping apps,",0,joy,positive,non-complaint
136,sd card . product sahi hai magar kuch log kahte hai ki kuch din bad kharab ho jata hai aur use karte rahne par sahi rahta hai aur kuchh din rakhane ke bad use karne par kharab ho jata hai,0,other,neutral,no explicit reproach
137,awesome product . comes adaptor well steal deal price paid. product received original working expected.,0,joy,positive,non-complaint
138,बजट फोन कभी। बजट फोन है। 6 जीबी128 जीबी स्टोरेज वेरिएंट अच्छा है। बैटरी बैकअप कमाल है। फुल चार्ज 335 घंटे समय लगा। फ्रंट कैमरे गुणवत्ता खुश रात भयानक। नो स्लो मोशन कैप्चरिंग फीचर। रियर कैमरा दिन रोशनी बेहतर रात अच्छा है। साइड टच सेंसर खुश नहीं। अनलॉक बार प्रयास किए। मिलाकर मैं उपयोग करके खुश हूं क्योंकि अन्य ब्रांडों तुलना नेविगेशन सेंसर बैटरी बैकअप फोन प्रदर्शन अच्छा है।,1,sadness,negative,disapproval
139,camre sudarshan hona chahiye . camre ki megapixal sudhar karna cahhiye,1,sadness,negative,disapproval
140,12 hours usage phone works good far . purchased phone one relatives happy performance . lite user,0,joy,positive,non-complaint
141,amazon cheated prime customers charged 1000 extra rs . amazon prime charged 1000 prime customers charging capacity charger less takes 3 hours full charging . front camera much good,1,joy,negative,accusation
142,फोन एम12 बैड टच डिस्प्ले लैग। दिनों फोन खरीद 4 सप्ताह फोन डिस्प्ले लैग प्रदर्शन संबंधी समस्याएं देखी गईं,1,sadness,negative,disapproval
143,दमदार बैटरी . अच्छा मोबाइल है।बैटरी लंबी चलती है।कैमरा गजब है।,0,joy,positive,non-complaint
144,"best phone 25k price range . first phone . amazing phone price range trusted brand like samsung. phone amazing screen, good battery life good camera decent speaker 3.5 mm jack lacking thing . overall nice smartphone consider buying.",1,joy,positive,disapproval
